ID,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
284,PAYMENT,7153.11,C1940555326,17785.33,10882.65,M907444110,38451.31,45397.57,1,0
285,PAYMENT,6286.05,C1901951460,14607.59,8081.39,M659203056,3110.08,9509.65,1,0
286,PAYMENT,4576.35,C1495082470,4923.77,560.92,C515132998,39781.87,44629.83,1,0
287,PAYMENT,5610.35,C603849318,35810.33,30354.75,C290945720,42809.11,48478.99,1,0
288,PAYMENT,7703.72,C764826684,30518.11,23149.61,M1940055334,14740.43,22146.6,1,0
289,PAYMENT,3695.31,C1164929486,49346.22,45834.61,M646689858,9014.74,12459.51,1,0
290,PAYMENT,7812.18,C840514538,31267.96,23225.3,M1804441305,40686.63,48977.41,1,0
291,PAYMENT,1291.93,C554188810,1566.01,-223.34,C1700355047,2762.28,4474.42,1,0
292,PAYMENT,9008.74,C1800649922,23701.63,14818.3,C824009085,862.84,10144.44,1,0
293,PAYMENT,2485.63,C341062557,1485.51,-1125.2,M502851205,47644.17,49700.04,1,0
294,PAYMENT,5369.56,C484748214,16346.28,11050.08,C2010664081,27490.35,33044.93,1,0
295,PAYMENT,4221.62,C763055841,26557.37,22742.74,M741745727,39462.48,43899.87,1,0
296,PAYMENT,872.01,C58527359,47661.76,46985.88,C582901057,7613.88,8210.38,1,0
297,PAYMENT,8302.59,C267401054,1046.21,-6762.66,M1825562285,29821.31,37758.77,1,0
298,PAYMENT,1385.93,C102617052,48364.07,47114.06,C760675871,19638.78,20583.36,1,0
299,PAYMENT,5156.64,C684758020,45322.02,40287.75,C1769042905,8425.98,13203.11,1,0
300,PAYMENT,1954.06,C1711185459,33777.75,31949.51,C1854778591,26635.57,29045.75,1,0
301,PAYMENT,9698.66,C365534214,4729.38,-4767.98,M1685597605,10430.33,20133.82,1,0
302,PAYMENT,6486.47,C792855998,48249.44,42032.87,M1424108509,363.58,7164.58,1,0
303,PAYMENT,2646.65,C1348816266,28203.03,25987.98,C468897557,45482.48,48228.81,1,0
304,PAYMENT,8210.54,C367323284,49.84,-7766.26,M1218027476,5596.32,14274.94,1,0
305,PAYMENT,428.03,C171510621,41394.23,41404.91,M1899022554,24583.18,24965.1,1,0
306,PAYMENT,3084.56,C410955046,11091.47,7742.89,C1679489377,49205.86,52137.84,1,0
307,PAYMENT,5829.41,C1507489664,13566.16,7934.89,M1348041216,2087.51,7594.13,1,0
308,PAYMENT,2466.89,C383882703,29796.28,27637.82,C1807010830,31075.15,33723.36,1,0
309,PAYMENT,7982.57,C1815086775,5880.73,-1908.58,M251592967,2200.53,10013.08,1,0
310,PAYMENT,8709.62,C2058279072,46214.59,37810.04,M51811753,27541.63,36292.16,1,0
311,PAYMENT,5470.91,C306889029,32968.07,27669.59,C801142660,14231.32,19704.1,1,0
312,PAYMENT,7943.41,C1174000532,17174.7,9445.88,C410033330,13359.36,21641.62,1,0
313,PAYMENT,8854.21,C1664274789,36805.62,28263.62,M443688158,22378.35,31537.17,1,0
314,PAYMENT,605.04,C1390301622,43154.81,42375.3,M415565467,35521,35711.71,1,0
315,PAYMENT,5363.82,C1375503918,41629.3,36611.93,C234430897,28448.52,33925.56,1,0
316,PAYMENT,9290.3,C1737727444,29451.06,19836.41,C588779235,29746.84,39199.95,1,0
317,PAYMENT,573.95,C1222848690,40191.41,39545.09,C402337523,14520.25,14639.03,1,0
318,PAYMENT,8101.13,C893462852,8053.7,-190.46,C24119573,38023.78,46075.73,1,0
319,PAYMENT,616.98,C29776667,31288.42,31080.47,M2033780939,1891.01,2680.39,1,0
320,PAYMENT,5976.47,C1573405835,17689.19,11921.38,M807771233,45192.49,51168.45,1,0
321,PAYMENT,9886.49,C1620529408,15177.06,5732.57,C1688019098,46513.68,56072.6,1,0
322,PAYMENT,4279.34,C1888924788,7259.1,3259.95,M1041547629,900.85,4969.6,1,0
323,PAYMENT,8057.14,C669700766,1988.24,-5900.59,C1384210339,11239.07,18949.01,1,0
324,PAYMENT,5803.43,C892931811,944.82,-5122.49,M1577167234,17223.85,22705.66,1,0
325,PAYMENT,6209.45,C1282469553,43839.62,37678.42,C949813136,16649.49,22872.84,1,0
326,PAYMENT,6076.51,C22567893,34252,28502.28,C1137350304,23892.94,29791.77,1,0
327,PAYMENT,6644.95,C484199463,33805.13,27188.15,M2008106788,43822.99,50791.43,1,0
328,PAYMENT,459.71,C1411555753,30032.83,29451.69,C1216911343,44071.4,44224.04,1,0
329,PAYMENT,5260.57,C1381926305,19132.92,13415.72,C1425435004,49653.36,54483.73,1,0
330,PAYMENT,8749.23,C1470911015,17652,8903.48,M1268974304,6379.35,15474.82,1,0
331,PAYMENT,2042.38,C1700721442,13893.34,12122.48,M2116511124,123.99,2010.64,1,0
332,PAYMENT,962.88,C2102265902,17142.32,16139.89,C789014007,43912.15,45157.84,1,0
333,PAYMENT,4359.25,C2022075442,35471.61,31297.89,C152213122,40187.4,44765.13,1,0
334,PAYMENT,5464.8,C79290250,24654.25,19067.82,C1076835071,28728.78,33763.57,1,0
335,PAYMENT,4123.98,C1205967415,37661.88,34007.31,M1971800137,5957.03,10016.15,1,0
336,PAYMENT,7186.31,C1503894167,4654.13,-2039.31,M347369076,18946.5,26323.66,1,0
337,PAYMENT,340.94,C1952957832,24910.93,24670.02,M1843691015,4562.46,4783.32,1,0
338,PAYMENT,3949.25,C1010575630,19342.03,15423.76,C515132998,34495.32,38756.98,1,0
339,PAYMENT,1641.44,C378308467,900.21,-348.17,C497806226,29039.45,30372.77,1,0
340,PAYMENT,794.79,C1228721899,8271,7250.5,C1661658830,41474.31,42427.95,1,0
341,PAYMENT,461.31,C140702728,4561.86,3610.71,C634210724,33734.36,33946.57,1,0
342,PAYMENT,2310.03,C567165363,17813.59,15573.9,C1871523645,10350.75,12711.18,1,0
343,PAYMENT,4185.88,C1748519257,35913.13,31743.54,C2056524531,39285.56,43010.42,1,0
344,PAYMENT,9090.8,C1454026445,32273.88,23560.81,M1378497201,43773.47,52530.92,1,0
345,PAYMENT,1255.91,C1130677063,30143.66,28573.32,C1090263069,12760.86,14202.18,1,0
346,PAYMENT,8686.46,C455888635,24830.03,16554.43,M204805934,5745.07,14643.78,1,0
347,PAYMENT,5495.24,C2085904239,4307.15,-1584.6,C613675872,33151.37,38904.79,1,0
348,PAYMENT,6638.9,C1099121145,27391.57,20707.54,C1346571442,35341.48,41583.4,1,0
349,PAYMENT,8898.43,C36586479,10728.09,1956.41,M1871682201,2404.38,11659.03,1,0
350,PAYMENT,4203.78,C1280961742,42422.86,38269.86,C1584679094,19118.04,22948.05,1,0
351,PAYMENT,3863.01,C1254084885,10451.09,6153.01,C372374036,27488.22,31681.84,1,0
352,PAYMENT,9340.25,C788790720,41333.6,31713.13,C1589547066,43111.01,52237.77,1,0
353,PAYMENT,6619.8,C2054819866,28037.11,20933.56,C2017718213,16090.79,22411.01,1,0
354,PAYMENT,7373.74,C436433828,19022.61,11471.12,C486514924,33611.57,40557.32,1,0
355,PAYMENT,3338.48,C763756424,13100.67,10087.16,C1276424637,25319.52,29014.72,1,0
356,PAYMENT,7064.01,C1043086023,25810,18473.63,C470385893,32093.72,39625.01,1,0
357,PAYMENT,1305.82,C1250507493,29017.58,27743.27,M1667715836,2212.14,3628.16,1,0
358,PAYMENT,2296.21,C980364771,7338.56,4571.92,C453211571,16677.02,19205.77,1,0
359,PAYMENT,7502.9,C1034673425,49296.6,41350.76,C1379589736,15976.43,23934.12,1,0
360,PAYMENT,7109.69,C509917114,8827.63,1814.42,M2058109047,876.88,8261.81,1,0
361,PAYMENT,3860.7,C1679520808,35489.66,31767.65,C1140712423,23371.89,27301.87,1,0
362,PAYMENT,8565.48,C1748519257,48889.76,40584.65,C2056524531,11053.86,19724.87,1,0
363,PAYMENT,2791.76,C1050084481,48871.68,46162.27,C57497207,30241.15,33191.05,1,0
364,PAYMENT,9855.61,C1184057198,37959.65,28204.37,C1145764047,10337.3,20209.12,1,0
365,PAYMENT,1060.37,C840095827,46676.05,46100.08,C803116137,46536.29,47407.09,1,0
366,PAYMENT,8915.53,C189565366,38244.91,29288.62,M1425418950,6675.66,15356.44,1,0
367,PAYMENT,3367.04,C1130933948,31429.07,27597.12,C804816022,24163.73,27434.38,1,0
368,PAYMENT,1125.28,C1431741590,10682.29,9862.78,C1816986148,10195.57,11151.36,1,0
369,PAYMENT,9697.91,C1208851184,4033.99,-6102.44,M1162365921,13637.92,23301.54,1,0
370,PAYMENT,2793.3,C2060445311,2053.96,-1007.66,C222020906,47262.71,50306.87,1,0
371,PAYMENT,9406.89,C617354711,20987.46,11166.35,C91866319,45082.37,54087.9,1,0
372,PAYMENT,8099.02,C478719724,29467.95,21662.57,C334002770,8419.96,16749.28,1,0
373,PAYMENT,6050,C728718059,20474.42,13987.35,C1013511446,20701.43,26446.82,1,0
374,PAYMENT,5862.96,C1202220987,36823.63,30990.73,M256346753,16122.42,22235.76,1,0
375,PAYMENT,2222.34,C2022075442,26015.87,24211.15,C152213122,7746.16,9912.86,1,0
376,PAYMENT,8589.46,C827028464,14147.11,5452.82,C1027992087,4535.34,12935.77,1,0
377,PAYMENT,8655.64,C277626012,47551.75,38577.16,C697852720,10984.58,20128.72,1,0
378,PAYMENT,2050.83,C399672476,19465.83,17493.11,C611581099,24841.64,27009.27,1,0
379,PAYMENT,5157.55,C79161706,5862.21,469.05,M1685407532,28774.23,33588.36,1,0
380,PAYMENT,4260.68,C119981379,39470.6,35604.26,C1515979807,9797.68,13712.86,1,0
381,PAYMENT,1347.46,C1229000262,9907.82,8338.68,C271588719,6124.67,7074.84,1,0
382,PAYMENT,3207.29,C293515687,4907.35,2033.6,C2035145536,11460.74,14736.91,1,0
383,PAYMENT,975.91,C611289995,32527.63,31274.4,M663466110,20136.07,21462.64,1,0
384,PAYMENT,4979.94,C1528769018,37523.98,32624.45,M183155105,21992.45,26815.17,1,0
385,PAYMENT,4408.66,C1635772897,2622.33,-1410.72,C1983025922,21042.33,24971.9,1,0
386,PAYMENT,9526.53,C1050084481,33037.59,23677.6,C57497207,10736.32,20690.84,1,0
387,PAYMENT,3790.18,C2028803915,36033.96,32007.33,C677561051,26779.53,30559.28,1,0
388,PAYMENT,5656.15,C1551445405,31286.56,25737.34,M963457879,15990.68,22060.99,1,0
389,PAYMENT,8791.82,C1040460224,42863.85,34043.9,C1825389809,3939.03,12304.16,1,0
390,PAYMENT,8639.73,C1108889615,1827.91,-6932.66,M1275028674,32475.08,40679.74,1,0
391,PAYMENT,2455.21,C1332107942,47720.05,45610.13,C619222347,29422.63,32294.46,1,0
392,PAYMENT,5593.51,C1764109750,31419.89,26192.2,C1522743169,42413.74,47949.75,1,0
393,PAYMENT,7772.68,C1775746074,24435.87,17022.92,C746009679,5019.3,12727.65,1,0
394,PAYMENT,3759.34,C1769725244,4320.05,1017.82,M1134158815,27880.18,31277.88,1,0
395,PAYMENT,7729.27,C1840379034,2317.87,-5125.18,C2094741290,49088.87,56697.66,1,0
396,PAYMENT,4052.32,C793371281,43760,40173.42,C743528393,3055.1,7509.7,1,0
397,PAYMENT,5564.59,C202438568,27207.24,21686.43,M1678338625,19295.71,24916.33,1,0
398,PAYMENT,6564.06,C45524895,6990,-24.85,M2107922178,37017.59,43932.49,1,0
399,PAYMENT,2956.55,C1887699190,13450.26,10344.92,M1479140596,45686.76,48559.41,1,0
400,PAYMENT,5741.68,C872522004,26631.04,20528.58,M1348916831,28363.28,34223.18,1,0
401,PAYMENT,604.72,C140359285,39383.39,39251.71,C2020337583,4845.36,5855.21,1,0
402,PAYMENT,2497.79,C60878211,19500.15,16977.33,C343832413,21226.91,23613.43,1,0
403,PAYMENT,9200.86,C400142593,46758.9,37958.53,C1413677222,10407.05,19149.51,1,0
404,PAYMENT,4418.42,C271349806,9229.95,4709.36,C836509598,36600.08,40934.44,1,0
405,PAYMENT,9551.36,C992743048,40265.59,30688.81,C1749186397,7000.23,16444.84,1,0
406,PAYMENT,1677.07,C1499032143,10416.5,8878.74,C1508330669,15842.27,18007.61,1,0
407,PAYMENT,4953.67,C572530418,18013.84,13136.94,C1436393926,29621.55,34336.97,1,0
408,PAYMENT,5570.66,C728718059,45239.04,39988.69,C1013511446,49029.04,54923.16,1,0
409,PAYMENT,2864.91,C2103763750,29512.75,26516.74,M335107734,26971.78,29977.95,1,0
410,PAYMENT,8975.59,C1921756480,6190.79,-2811.08,C97730845,9478.07,18188.45,1,0
411,PAYMENT,8727.12,C1277780208,11728.75,2601.83,C998875386,28098.38,37083.69,1,0
412,PAYMENT,4625.52,C674373453,71.19,-4374.34,C1148010394,39357.17,44353.4,1,0
413,PAYMENT,1592.47,C1271041075,16327.43,14665.55,M1141500277,9990.46,11325.21,1,0
414,PAYMENT,5556.79,C1884798926,26442.33,21214.58,C1300519073,11142.82,16307.01,1,0
415,PAYMENT,6151.32,C2025652936,28417.37,21981.69,C1662235713,6242.17,12263.32,1,0
416,PAYMENT,3522.47,C1642679791,47144.17,43831.47,C564160838,39766.99,43043.63,1,0
417,PAYMENT,4277.12,C383717053,43357.64,38600.57,C380242442,30428.66,34357.7,1,0
418,PAYMENT,5784.87,C975033189,43661.08,37750.13,M962287291,43033.08,48586.96,1,0
419,PAYMENT,7189.14,C531099681,37914.07,30807.9,C1297804967,46348.18,53990.96,1,0
420,PAYMENT,753.97,C2030266498,25634.92,24978.45,C1308739269,3985.31,4861.42,1,0
421,PAYMENT,344.24,C732132118,33002.49,32468.73,M1007023026,5554.93,6252.53,1,0
422,PAYMENT,2967.83,C631023950,30769.78,28022.86,M2034445578,32405.52,35831.67,1,0
423,PAYMENT,5377.49,C957783012,25659.8,20558.84,C1386847873,19184.43,25039.89,1,0
424,PAYMENT,230.28,C511354923,36756.68,36858.76,C1899073220,13542.16,13354.99,1,0
425,PAYMENT,8880.54,C667867250,48000.03,39541.43,M1759817614,19468.01,28338.27,1,0
426,PAYMENT,5807.73,C2103763750,22123.4,16302.43,M335107734,20931.2,26997.3,1,0
427,PAYMENT,9977.16,C1478760057,15763.73,5963.8,C381605910,45205.37,54698.05,1,0
428,PAYMENT,8921.17,C285551262,49315.61,40512.23,M397444915,8390.14,17683.74,1,0
429,PAYMENT,5763.64,C912788922,39556.8,33497.92,C1281898359,50.95,5995.39,1,0
430,PAYMENT,4979.18,C493120200,48978.14,44314.26,M455451207,21620.52,26748.11,1,0
431,PAYMENT,1875.48,C558400671,20288.04,18599.02,C527482085,1590.9,3960.32,1,0
432,PAYMENT,8313.21,C1287719145,49779.77,41806.97,C352239275,28682.48,36947.54,1,0
433,PAYMENT,721.25,C1278002745,28148.83,27654.31,C510113906,29575.51,30392.78,1,0
434,PAYMENT,7834.04,C751021317,21597.94,14212.25,M1896552614,27160.24,34495.44,1,0
435,PAYMENT,8308.58,C1122777467,19164.97,11354.37,M1768898174,6170.8,14267.24,1,0
436,PAYMENT,8327.97,C698296060,17581.78,9142.78,C1651379334,29338.25,37571.42,1,0
437,PAYMENT,4834.83,C1026280121,20965.72,15756.35,C277510102,10035.71,15103.75,1,0
438,PAYMENT,867.2,C1527152775,24730.2,23517.63,C747464370,11024.91,11400.06,1,0
439,PAYMENT,698.75,C280188069,46795.84,46428.52,M1977326823,34448.84,34695.62,1,0
440,PAYMENT,9784.65,C712627377,31200.76,21712.04,M782228073,48203.13,57719.56,1,0
441,PAYMENT,6793.63,C2039608745,31224.5,24015.39,C1594209459,41970.29,48864.28,1,0
442,PAYMENT,8600.64,C1887699190,25151.31,16970.8,M1479140596,35222.21,43544.64,1,0
443,PAYMENT,8505.14,C1843902873,3660.19,-4579.57,M2011839805,43265.57,52180.18,1,0
444,PAYMENT,2783.36,C394488466,15156.61,11880.02,C575638324,43908.2,46798.55,1,0
445,PAYMENT,9542.3,C1309091138,45716.38,35723.52,M143158763,22832.42,32626.57,1,0
446,PAYMENT,3419.21,C2018547539,14262.18,11092.32,C1279827292,26670.46,30352.3,1,0
447,PAYMENT,1681.13,C598357562,9984.73,7945.61,M1593224710,33952.32,35317.26,1,0
448,PAYMENT,4467.23,C1813769162,602.45,-3398.15,C1249547869,44576.74,48615.86,1,0
449,PAYMENT,9858.83,C141110631,29229.63,19193.61,C240650537,4786.86,14809.53,1,0
450,PAYMENT,4039.08,C1639935105,2863.31,-1248.19,M1542726275,19277.82,23062.14,1,0
451,PAYMENT,5328.2,C1275464847,40536.05,35349.27,C1364913072,1824.19,6759.36,1,0
452,PAYMENT,5303.67,C786027045,27484.73,21961.12,C604555852,12421.86,17974.06,1,0
453,PAYMENT,2291.61,C169880779,19727.94,17647.13,C1286084959,44969.99,47751.91,1,0
454,PAYMENT,6274.33,C903383636,39921.63,33861.47,C904300960,46698.54,52936.31,1,0
455,PAYMENT,4535.78,C215078753,37989.43,33390.39,M1757317128,24199.55,29186.62,1,0
456,PAYMENT,4638.16,C1416590814,19683.22,14605.68,C858007309,21932.67,26435.1,1,0
457,PAYMENT,9435.49,C833306055,20672.89,10816.59,M1276683030,44031.02,53103.02,1,0
458,PAYMENT,8468.65,C594651850,12221.66,3922.04,C75457651,10110.08,18493.9,1,0
459,PAYMENT,8825.06,C448704000,1966.21,-7281.95,M1070849963,14383.83,23442.9,1,0
460,PAYMENT,8503.54,C925150995,11591.9,2758.61,C920011586,23109.52,32068.38,1,0
461,PAYMENT,5083.1,C1829316645,14168.56,9288.92,M2031043596,10098.77,14899.66,1,0
462,PAYMENT,6260.21,C901704344,34828.55,28429.63,C1459757869,2110.9,8342.19,1,0
463,PAYMENT,356.16,C1095237130,44754.51,44621.07,C14376585,18500.71,18417.49,1,0
464,PAYMENT,1192.16,C901963766,12543.92,11725.35,C938713504,35301.91,36123.95,1,0
465,PAYMENT,8294.16,C144179002,45620.29,37166.08,M1963915749,14551.19,22981.74,1,0
466,PAYMENT,163.86,C1989693491,11359.08,11529.53,C423580937,2192.93,2802.81,1,0
467,PAYMENT,740.14,C79161706,15652,14820.23,M1685407532,48281.67,48775.98,1,0
468,PAYMENT,635.43,C538597324,43884.01,43025.07,C1450828900,46955.11,47211.38,1,0
469,PAYMENT,1849.64,C1027319653,13210.21,11405.25,M633079302,30918.28,33191.82,1,0
470,PAYMENT,8255.31,C1912671357,8090.39,-569.09,C1219349215,49042.86,57382.62,1,0
471,PAYMENT,6769.1,C1561745898,45866.56,38815.46,M2033268925,42843.4,49142.83,1,0
472,PAYMENT,3483.8,C478719724,30942.21,27146.12,C334002770,1241.47,4592.47,1,0
473,PAYMENT,5560.39,C2116402824,25776.2,20488.68,M530141251,34017.47,39536.59,1,0
474,PAYMENT,9972.57,C2079473065,38233.32,28574.53,M2123933156,29476.12,39171.46,1,0
475,PAYMENT,1402.11,C2069500590,3044.7,1200.28,C2083562754,10180.23,12034.77,1,0
476,PAYMENT,379.57,C1825456600,3961.68,3901.94,C570409417,42695.31,43244.21,1,0
477,PAYMENT,8596.78,C515973302,17270.6,8321.88,C170071280,11005.04,20082.86,1,0
478,PAYMENT,4224.42,C1500650007,22335.73,18339.94,M530826487,16556.29,21247.81,1,0
479,PAYMENT,431.23,C889182029,88.27,-682.37,C1257952957,20553.4,20591.27,1,0
480,PAYMENT,6777.81,C1813769162,40159.85,33599.2,C1249547869,38875.14,46100.19,1,0
481,PAYMENT,6534.86,C947029083,9088.02,2815.99,M1061492137,2093.74,9111.74,1,0
482,PAYMENT,6626.63,C2007599722,19222.23,12152.73,C1590550415,36066.38,43070.7,1,0
483,PAYMENT,6779,C1889048337,31035.09,23877,C551505628,1037.32,8252.72,1,0
484,PAYMENT,1301.08,C140702728,41309.39,40248.74,C634210724,6439.09,7638.72,1,0
485,PAYMENT,6474.34,C1971991758,26491,19817.81,M2126723403,40769.62,46765.69,1,0
486,PAYMENT,4548.1,C294658299,19177.02,14923.66,M1033856359,4507.97,9260.38,1,0
487,PAYMENT,3621.14,C1468565110,36592.3,32494.57,M1086400962,16201.48,20273.01,1,0
488,PAYMENT,5439.85,C1123559518,22965.07,17466.27,C1590550415,7761.67,13232.51,1,0
489,PAYMENT,8532.3,C1544895390,47381.46,39196.18,M712410791,32938.09,40999.72,1,0
490,PAYMENT,2497.81,C1172907676,37827.16,35307.19,M462506563,2654.57,4974.16,1,0
491,PAYMENT,524.55,C110059025,19950.16,19902.4,M1150335365,7060.88,8060.27,1,0
492,PAYMENT,3292.68,C1642679791,22250.02,18533.07,C564160838,47603.89,51322.05,1,0
493,PAYMENT,7557.17,C1093223281,40818.52,33067.2,C2063275841,24418.22,32292.5,1,0
494,PAYMENT,4021.08,C25936709,20848.81,16941.89,C885951223,31812.29,35573.63,1,0
495,PAYMENT,6358,C1563053805,34411.14,28054.9,C985934102,2044.39,8338.99,1,0
496,PAYMENT,4074.37,C1720272326,21199.9,16845.14,M1678010794,29662.14,33853.34,1,0
497,PAYMENT,8750.15,C25936709,35605.89,27206.6,C885951223,47278.31,56392.61,1,0
498,PAYMENT,5402.55,C1429483328,20795.56,15677.47,M172794870,28901.51,34251.63,1,0
499,PAYMENT,3610.36,C523300472,13916.09,10239.08,C153372268,21583.87,25596.74,1,0
500,PAYMENT,9364.23,C1686905633,12408.5,2911.74,C824421402,1370.3,10357.31,1,0
501,PAYMENT,8158.87,C896138248,15570.32,7909.18,M548482954,13319.42,21696.18,1,0
502,PAYMENT,8528.24,C1891974590,5205.67,-3245.27,C540811471,15877.34,24490.84,1,0
503,PAYMENT,4368.25,C13516881,19589.2,14826.27,C372017580,13000.78,17252.39,1,0
504,PAYMENT,3104.22,C1642679791,16861.33,14230.65,C564160838,14769.7,17795.84,1,0
505,PAYMENT,4818.92,C685428529,2564.42,-2736.44,C1626759869,25895.03,30417.31,1,0
506,PAYMENT,9121.52,C2128407479,12200.4,3084.35,C1297685781,7178.69,16346.34,1,0
507,PAYMENT,694.62,C1468565110,6547.01,6140.71,M1086400962,3331.55,4414.52,1,0
508,PAYMENT,6008.26,C892931811,25715.93,20177.73,M1577167234,9310.97,15082.06,1,0
509,PAYMENT,3441.35,C1544895390,34275.78,30414.52,M712410791,5148.35,8466.35,1,0
510,PAYMENT,2890.09,C1129433283,31910.36,29369.89,M864138492,46089.21,48775.8,1,0
511,PAYMENT,6212.95,C323966832,38997.67,32308.6,M629641174,26259.75,32502.42,1,0
512,PAYMENT,4100.84,C243819261,6004.57,1498.38,C1137805002,39712.31,43506.82,1,0
513,PAYMENT,3149.92,C1007568224,49618.53,46495.26,M1150437241,21800.67,25159.95,1,0
514,PAYMENT,9261.99,C1016856028,5938.1,-3061.72,M446445803,20815.27,29852.98,1,0
515,PAYMENT,7248.37,C51632319,49691.27,41956.33,C1556875182,15780.32,22776.88,1,0
516,PAYMENT,4483.12,C1499032143,6107.04,1192.8,C1508330669,21585.41,25670.46,1,0
517,PAYMENT,563.23,C1073653764,30144.28,29477,M982990879,25539.88,26100.22,1,0
518,PAYMENT,5002.14,C788790720,38930.48,34266.59,C1589547066,12094.32,16920.05,1,0
519,PAYMENT,8835.51,C893523498,42823.71,33852.16,M1770070706,28601.76,37933.11,1,0
520,PAYMENT,6397.39,C2086330802,24703.08,18709.3,M1245858681,9437.78,16304.41,1,0
521,PAYMENT,7033.32,C1584929615,21054.38,13624.9,M462020284,24389.1,30955.66,1,0
522,PAYMENT,357.92,C991154411,33987.41,34089.03,C1733581655,42520.57,42663.94,1,0
523,PAYMENT,1860.12,C1413315774,13476.42,12076.66,M175423085,24395.15,26660.09,1,0
524,PAYMENT,9395.87,C1141113940,40482.56,30935.02,C240650537,23646.96,33028.08,1,0
525,PAYMENT,8727.55,C1455013713,21965.76,13003.36,M159769487,32303.98,41278.39,1,0
526,PAYMENT,7220.06,C619136811,33022.31,25772.61,M1625529403,41183.82,48244.71,1,0
527,PAYMENT,3315.64,C1222378259,33463.46,30186.42,C1247615506,38225.78,41425.58,1,0
528,PAYMENT,588.67,C1087133093,41620.2,40912.03,C1855553543,28844.24,29750.59,1,0
529,PAYMENT,7494.42,C1800649922,36015.68,28074.89,C824009085,38524.06,45755.29,1,0
530,PAYMENT,686.9,C1890266440,2233.88,1728.72,C1297685781,7889.38,8671.17,1,0
531,PAYMENT,9548.05,C281004305,16790.4,6982.74,C1445345748,28942.16,38684.21,1,0
532,PAYMENT,5958.78,C334593716,46778.18,41017.01,C485041780,2705.48,8322.23,1,0
533,PAYMENT,5893.5,C1280961742,10911.62,5279.14,C1584679094,35414.02,41594.98,1,0
534,PAYMENT,7964.41,C354605216,39901.24,31999.86,M824881806,6434.32,14530,1,0
535,PAYMENT,4009.4,C643419996,22332.54,18553.74,C970612443,19585.91,23715.26,1,0
536,PAYMENT,4118.76,C788790720,10186.38,6506.02,C1589547066,34315.23,38643.68,1,0
537,PAYMENT,328.73,C873631725,910.66,1008.09,C886517510,5040.42,4886.66,1,0
538,PAYMENT,9904.62,C1711185459,25052.83,15058.34,C1854778591,6398.44,16118.98,1,0
539,PAYMENT,3793.92,C1474937835,7635.41,4175.63,M1076829,48926.06,52379.27,1,0
540,PAYMENT,8328.15,C915447037,41776.92,33494.8,C1845848960,33597.66,42078.84,1,0
541,PAYMENT,2243.76,C191945292,27708.59,25184.96,M1242688388,25323.9,27285.32,1,0
542,PAYMENT,9795.06,C2102265902,12174.22,2431.51,C789014007,20667.25,30467.79,1,0
543,PAYMENT,5514.52,C1130346421,25331.64,19835.3,M1316005672,28828.68,34175.33,1,0
544,PAYMENT,5766.9,C1390301622,26724.42,20958.4,M415565467,20972.48,27064.22,1,0
545,PAYMENT,2428.06,C1699873763,28113.54,25680.35,C560041895,4452.76,6420.97,1,0
546,PAYMENT,3400.78,C201274566,45978.48,42298.1,C747464370,4039.79,7201.46,1,0
547,PAYMENT,286.76,C669700766,22203.61,21468.54,C1384210339,10233.32,10484.12,1,0
548,PAYMENT,1164.82,C1728622634,49754.67,49065.84,M390219650,40484.28,41854.51,1,0
549,PAYMENT,175.48,C2054087931,33864.78,33906.71,C2050019814,3613.53,3826.34,1,0
550,PAYMENT,1328.24,C1788154032,1787.97,282.78,C1573676608,15162.37,16803.66,1,0
551,PAYMENT,9790.44,C727666004,12071.25,1794.98,M1601935322,11368.45,21178.37,1,0
552,PAYMENT,6345.49,C1108889615,1361.71,-5241.71,M1275028674,29708.82,36177.45,1,0
553,PAYMENT,8611.9,C970340489,46696.89,38505.35,C421639228,33785.12,42160.07,1,0
